,DEX_CONTRATO,Underlying_name,am_eu_type,Underlying Code,Tipo,Comprada,Contratos,Sentido,Strike,Px_ejecucion,Multiplicador,Divisa,Bid,Ask,Vencimiento,todays_date,Spot_Price
21277,TO1  5000O2,TOTAL,Europea,TO1,Put,0,0,0,50,0,100,EUR,"14,25","14,19",2022-03-18,2021-04-16,3800
21278,UL1  5000O2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Put,0,0,0,50,0,100,EUR,"3,34","3,32",2022-03-18,2021-04-16,3800
21279,BN1  5000C2,BNP PARIBASF,Europea,BN1,Call,0,0,0,50,0,100,EUR,"5,83","5,27",2022-03-18,2021-04-16,3800
21280,DA1  5000C2,DANONE,Europea,DA1,Call,0,0,0,50,0,100,EUR,"9,83","9,52",2022-03-18,2021-04-16,3800
21281,BN1  5200O2,BNP PARIBASF,Europea,BN1,Put,0,0,0,52,0,100,EUR,"5,71","6,31",2022-03-18,2021-04-16,3800
21282,SG1  5200C2,SAINT-GOBAIN,Europea,SG1,Call,0,0,0,52,0,100,EUR,"5,21","4,84",2022-03-18,2021-04-16,3800
21283,SG1  5200O2,SAINT-GOBAIN,Europea,SG1,Put,0,0,0,52,0,100,EUR,"5,4","5,78",2022-03-18,2021-04-16,3800
21284,BN1  5200C2,BNP PARIBASF,Europea,BN1,Call,0,0,0,52,0,100,EUR,"4,8","4,32",2022-03-18,2021-04-16,3800
21285,BN1  5400O2,BNP PARIBASF,Europea,BN1,Put,0,0,0,54,0,100,EUR,"6,84","7,51",2022-03-18,2021-04-16,3800
21286,SG1  5400C2,SAINT-GOBAIN,Europea,SG1,Call,0,0,0,54,0,100,EUR,"4,24","3,93",2022-03-18,2021-04-16,3800
21287,SG1  5400O2,SAINT-GOBAIN,Europea,SG1,Put,0,0,0,54,0,100,EUR,"6,48","6,89",2022-03-18,2021-04-16,3800
21288,BN1  5400C2,BNP PARIBASF,Europea,BN1,Call,0,0,0,54,0,100,EUR,"3,91","3,5",2022-03-18,2021-04-16,3800
21289,SG1  5500C2,SAINT-GOBAIN,Europea,SG1,Call,0,0,0,55,0,100,EUR,"3,82","3,54",2022-03-18,2021-04-16,3800
21290,SA1  5500C2,SANOFI AVENTIS,Europea,SA1,Call,0,0,0,55,0,100,EUR,"30,04","29,61",2022-03-18,2021-04-16,3800
21291,TO1  5500C2,TOTAL,Europea,TO1,Call,0,0,0,55,0,100,EUR,"0,14","0,16",2022-03-18,2021-04-16,3800
21292,UL1  5500C2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Call,0,0,0,55,0,100,EUR,"18,72",19,2022-03-18,2021-04-16,3800
21293,SA1  5500O2,SANOFI AVENTIS,Europea,SA1,Put,0,0,0,55,0,100,EUR,"0,55","0,56",2022-03-18,2021-04-16,3800
21294,SG1  5500O2,SAINT-GOBAIN,Europea,SG1,Put,0,0,0,55,0,100,EUR,"7,09","7,5",2022-03-18,2021-04-16,3800
21295,DG1  5500C2,VINCI,Europea,DG1,Call,0,0,0,55,0,100,EUR,"35,71","34,87",2022-03-18,2021-04-16,3800
21296,DG1  5500O2,VINCI,Europea,DG1,Put,0,0,0,55,0,100,EUR,"1,09","1,13",2022-03-18,2021-04-16,3800
21297,TO1  5500O2,TOTAL,Europea,TO1,Put,0,0,0,55,0,100,EUR,"19,07",19,2022-03-18,2021-04-16,3800
21298,UL1  5500O2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Put,0,0,0,55,0,100,EUR,"4,82","4,78",2022-03-18,2021-04-16,3800
21299,SG1  5600C2,SAINT-GOBAIN,Europea,SG1,Call,0,0,0,56,0,100,EUR,0,0,2022-03-18,2021-04-16,3800
21300,SG1  5600O2,SAINT-GOBAIN,Europea,SG1,Put,0,0,0,56,0,100,EUR,0,0,2022-03-18,2021-04-16,3800
21301,DA1  5600O2,DANONE,Europea,DA1,Put,0,0,0,56,0,100,EUR,"3,56","3,75",2022-03-18,2021-04-16,3800
21302,DA1  5600C2,DANONE,Europea,DA1,Call,0,0,0,56,0,100,EUR,"5,23","5,07",2022-03-18,2021-04-16,3800
21303,DA1  5800O2,DANONE,Europea,DA1,Put,0,0,0,58,0,100,EUR,"4,53","4,72",2022-03-18,2021-04-16,3800
21304,DA1  5800C2,DANONE,Europea,DA1,Call,0,0,0,58,0,100,EUR,"4,09","3,97",2022-03-18,2021-04-16,3800
21305,SG1  6000C2,SAINT-GOBAIN,Europea,SG1,Call,0,0,0,60,0,100,EUR,"2,18","1,98",2022-03-18,2021-04-16,3800
21306,SA1  6000C2,SANOFI AVENTIS,Europea,SA1,Call,0,0,0,60,0,100,EUR,"25,07","24,64",2022-03-18,2021-04-16,3800
21307,UL1  6000C2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Call,0,0,0,60,0,100,EUR,"15,55","15,82",2022-03-18,2021-04-16,3800
21308,DG1  6000C2,VINCI,Europea,DG1,Call,0,0,0,60,0,100,EUR,"30,74","29,92",2022-03-18,2021-04-16,3800
21309,BN1  6000O2,BNP PARIBASF,Europea,BN1,Put,0,0,0,60,0,100,EUR,"10,98","11,86",2022-03-18,2021-04-16,3800
21310,DA1  6000O2,DANONE,Europea,DA1,Put,0,0,0,60,0,100,EUR,"5,65","5,9",2022-03-18,2021-04-16,3800
21311,SG1  6000O2,SAINT-GOBAIN,Europea,SG1,Put,0,0,0,60,0,100,EUR,"10,47","11,04",2022-03-18,2021-04-16,3800
21312,SA1  6000O2,SANOFI AVENTIS,Europea,SA1,Put,0,0,0,60,0,100,EUR,"0,81","0,85",2022-03-18,2021-04-16,3800
21313,EA1  6000C2,AIRBUS,Europea,EA1,Call,0,0,0,60,0,100,EUR,"44,44","43,7",2022-03-18,2021-04-16,3800
21314,EA1  6000O2,AIRBUS,Europea,EA1,Put,0,0,0,60,0,100,EUR,"0,97","1,07",2022-03-18,2021-04-16,3800
21315,UL1  6000O2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Put,0,0,0,60,0,100,EUR,"6,68","6,64",2022-03-18,2021-04-16,3800
21316,DG1  6000O2,VINCI,Europea,DG1,Put,0,0,0,60,0,100,EUR,"1,55","1,64",2022-03-18,2021-04-16,3800
21317,BN1  6000C2,BNP PARIBASF,Europea,BN1,Call,0,0,0,60,0,100,EUR,"2,03","1,75",2022-03-18,2021-04-16,3800
21318,DA1  6000C2,DANONE,Europea,DA1,Call,0,0,0,60,0,100,EUR,"3,2","3,13",2022-03-18,2021-04-16,3800
21319,DA1  6500C2,DANONE,Europea,DA1,Call,0,0,0,65,0,100,EUR,"1,68","1,62",2022-03-18,2021-04-16,3800
21320,DA1  6500O2,DANONE,Europea,DA1,Put,0,0,0,65,0,100,EUR,"9,16","9,47",2022-03-18,2021-04-16,3800
21321,UL1  6500O2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Put,0,0,0,65,0,100,EUR,"8,94","8,83",2022-03-18,2021-04-16,3800
21322,UL1  6500C2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Call,0,0,0,65,0,100,EUR,"12,77","12,98",2022-03-18,2021-04-16,3800
21323,SG1  7000O2,SAINT-GOBAIN,Europea,SG1,Put,0,0,0,70,0,100,EUR,"18,99","19,68",2022-03-18,2021-04-16,3800
21324,DA1  7000O2,DANONE,Europea,DA1,Put,0,0,0,70,0,100,EUR,"13,36","13,72",2022-03-18,2021-04-16,3800
21325,SG1  7000C2,SAINT-GOBAIN,Europea,SG1,Call,0,0,0,70,0,100,EUR,"0,62","0,54",2022-03-18,2021-04-16,3800
21326,EA1  7000C2,AIRBUS,Europea,EA1,Call,0,0,0,70,0,100,EUR,"35,4","34,75",2022-03-18,2021-04-16,3800
21327,DG1  7000C2,VINCI,Europea,DG1,Call,0,0,0,70,0,100,EUR,"21,54","20,82",2022-03-18,2021-04-16,3800
21328,UL1  7000O2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Put,0,0,0,70,0,100,EUR,"11,69","11,66",2022-03-18,2021-04-16,3800
21329,BN1  7000C2,BNP PARIBASF,Europea,BN1,Call,0,0,0,70,0,100,EUR,"0,57","0,52",2022-03-18,2021-04-16,3800
21330,DA1  7000C2,DANONE,Europea,DA1,Call,0,0,0,70,0,100,EUR,"0,85","0,83",2022-03-18,2021-04-16,3800
21331,UL1  7000C2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Call,0,0,0,70,0,100,EUR,"10,49","10,77",2022-03-18,2021-04-16,3800
21332,BN1  7000O2,BNP PARIBASF,Europea,BN1,Put,0,0,0,70,0,100,EUR,"19,59","20,65",2022-03-18,2021-04-16,3800
21333,DG1  7000O2,VINCI,Europea,DG1,Put,0,0,0,70,0,100,EUR,"3,2","3,4",2022-03-18,2021-04-16,3800
21334,SA1  7000O2,SANOFI AVENTIS,Europea,SA1,Put,0,0,0,70,0,100,EUR,"1,95","2,07",2022-03-18,2021-04-16,3800
21335,SA1  7000C2,SANOFI AVENTIS,Europea,SA1,Call,0,0,0,70,0,100,EUR,"15,18","14,76",2022-03-18,2021-04-16,3800
21336,EA1  7000O2,AIRBUS,Europea,EA1,Put,0,0,0,70,0,100,EUR,2,"2,19",2022-03-18,2021-04-16,3800
21337,UL1  7500O2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Put,0,0,0,75,0,100,EUR,"14,74","14,68",2022-03-18,2021-04-16,3800
21338,SA1  7500O2,SANOFI AVENTIS,Europea,SA1,Put,0,0,0,75,0,100,EUR,"3,14","3,33",2022-03-18,2021-04-16,3800
21339,UL1  7500C2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Call,0,0,0,75,0,100,EUR,"8,51","8,77",2022-03-18,2021-04-16,3800
21340,SA1  7500C2,SANOFI AVENTIS,Europea,SA1,Call,0,0,0,75,0,100,EUR,"10,57","10,21",2022-03-18,2021-04-16,3800
21341,SG1  8000C2,SAINT-GOBAIN,Europea,SG1,Call,0,0,0,80,0,100,EUR,0,0,2022-03-18,2021-04-16,3800
21342,SA1  8000C2,SANOFI AVENTIS,Europea,SA1,Call,0,0,0,80,0,100,EUR,"6,84","6,63",2022-03-18,2021-04-16,3800
21343,DG1  8000C2,VINCI,Europea,DG1,Call,0,0,0,80,0,100,EUR,"14,3","13,71",2022-03-18,2021-04-16,3800
21344,SG1  8000O2,SAINT-GOBAIN,Europea,SG1,Put,0,0,0,80,0,100,EUR,0,0,2022-03-18,2021-04-16,3800
21345,EA1  8000O2,AIRBUS,Europea,EA1,Put,0,0,0,80,0,100,EUR,"3,85","4,15",2022-03-18,2021-04-16,3800
21346,SM1  8000O2,SAFRAN SA,Europea,SM1,Put,0,0,0,80,0,100,EUR,"1,67","2,28",2022-03-18,2021-04-16,3800
21347,UL1  8000O2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Put,0,0,0,80,0,100,EUR,"18,16","18,06",2022-03-18,2021-04-16,3800
21348,DA1  8000O2,DANONE,Europea,DA1,Put,0,0,0,80,0,100,EUR,"22,73","23,04",2022-03-18,2021-04-16,3800
21349,DG1  8000O2,VINCI,Europea,DG1,Put,0,0,0,80,0,100,EUR,"6,15","6,44",2022-03-18,2021-04-16,3800
21350,UL1  8000C2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Call,0,0,0,80,0,100,EUR,"6,9","7,12",2022-03-18,2021-04-16,3800
21351,SA1  8000O2,SANOFI AVENTIS,Europea,SA1,Put,0,0,0,80,0,100,EUR,"4,95","5,16",2022-03-18,2021-04-16,3800
21352,DA1  8000C2,DANONE,Europea,DA1,Call,0,0,0,80,0,100,EUR,"0,23","0,23",2022-03-18,2021-04-16,3800
21353,SM1  8000C2,SAFRAN SA,Europea,SM1,Call,0,0,0,80,0,100,EUR,"43,92","41,23",2022-03-18,2021-04-16,3800
21354,EA1  8000C2,AIRBUS,Europea,EA1,Call,0,0,0,80,0,100,EUR,"27,19","26,64",2022-03-18,2021-04-16,3800
21355,DG1  8500O2,VINCI,Europea,DG1,Put,0,0,0,85,0,100,EUR,"8,22","8,59",2022-03-18,2021-04-16,3800
21356,SA1  8500C2,SANOFI AVENTIS,Europea,SA1,Call,0,0,0,85,0,100,EUR,"4,23","4,12",2022-03-18,2021-04-16,3800
21357,SA1  8500O2,SANOFI AVENTIS,Europea,SA1,Put,0,0,0,85,0,100,EUR,"7,55","7,8",2022-03-18,2021-04-16,3800
21358,DG1  8500C2,VINCI,Europea,DG1,Call,0,0,0,85,0,100,EUR,"11,31","10,81",2022-03-18,2021-04-16,3800
21359,EA1  9000C2,AIRBUS,Europea,EA1,Call,0,0,0,90,0,100,EUR,"20,02","19,5",2022-03-18,2021-04-16,3800
21360,EF1  9000C2,ESSILOR INTERNATIONAL,Europea,EF1,Call,0,0,0,90,0,100,EUR,"49,47","49,96",2022-03-18,2021-04-16,3800
21361,DG1  9000O2,VINCI,Europea,DG1,Put,0,0,0,90,0,100,EUR,"10,74","11,2",2022-03-18,2021-04-16,3800
21362,UL1  9000O2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Put,0,0,0,90,0,100,EUR,"25,78","25,58",2022-03-18,2021-04-16,3800
21363,SU1  9000O2,SU1,Europea,SU1,Put,0,0,0,90,0,100,EUR,"1,23","1,32",2022-03-18,2021-04-16,3800
21364,SA1  9000O2,SANOFI AVENTIS,Europea,SA1,Put,0,0,0,90,0,100,EUR,"10,91","11,23",2022-03-18,2021-04-16,3800
21365,DA1  9000O2,DANONE,Europea,DA1,Put,0,0,0,90,0,100,EUR,"32,57","32,92",2022-03-18,2021-04-16,3800
21366,SM1  9000O2,SAFRAN SA,Europea,SM1,Put,0,0,0,90,0,100,EUR,"3,09","3,87",2022-03-18,2021-04-16,3800
21367,EA1  9000O2,AIRBUS,Europea,EA1,Put,0,0,0,90,0,100,EUR,"6,75","7,07",2022-03-18,2021-04-16,3800
21368,EF1  9000O2,ESSILOR INTERNATIONAL,Europea,EF1,Put,0,0,0,90,0,100,EUR,"1,17","1,02",2022-03-18,2021-04-16,3800
21369,DG1  9000C2,VINCI,Europea,DG1,Call,0,0,0,90,0,100,EUR,"8,79","8,37",2022-03-18,2021-04-16,3800
21370,UL1  9000C2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Call,0,0,0,90,0,100,EUR,"4,46","4,58",2022-03-18,2021-04-16,3800
21371,SU1  9000C2,SU1,Europea,SU1,Call,0,0,0,90,0,100,EUR,"47,68","45,29",2022-03-18,2021-04-16,3800
21372,SA1  9000C2,SANOFI AVENTIS,Europea,SA1,Call,0,0,0,90,0,100,EUR,"2,5","2,43",2022-03-18,2021-04-16,3800
21373,DA1  9000C2,DANONE,Europea,DA1,Call,0,0,0,90,0,100,EUR,"0,09","0,09",2022-03-18,2021-04-16,3800
21374,SM1  9000C2,SAFRAN SA,Europea,SM1,Call,0,0,0,90,0,100,EUR,"35,25","32,74",2022-03-18,2021-04-16,3800
21375,EA1  9500O2,AIRBUS,Europea,EA1,Put,0,0,0,95,0,100,EUR,"8,67","9,05",2022-03-18,2021-04-16,3800
21376,DG1  9500C2,VINCI,Europea,DG1,Call,0,0,0,95,0,100,EUR,"6,73","6,4",2022-03-18,2021-04-16,3800
21377,DG1  9500O2,VINCI,Europea,DG1,Put,0,0,0,95,0,100,EUR,"13,71","14,25",2022-03-18,2021-04-16,3800
21378,EA1  9500C2,AIRBUS,Europea,EA1,Call,0,0,0,95,0,100,EUR,"16,91","16,45",2022-03-18,2021-04-16,3800
21379,SA1 10000O2,SANOFI AVENTIS,Europea,SA1,Put,0,0,0,100,0,100,EUR,"19,23","19,59",2022-03-18,2021-04-16,3800
21380,SU1 10000O2,SU1,Europea,SU1,Put,0,0,0,100,0,100,EUR,"2,01","2,34",2022-03-18,2021-04-16,3800
21381,UL1 10000O2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Put,0,0,0,100,0,100,EUR,"34,24","34,04",2022-03-18,2021-04-16,3800
21382,DG1 10000O2,VINCI,Europea,DG1,Put,0,0,0,100,0,100,EUR,"17,1","17,72",2022-03-18,2021-04-16,3800
21383,EF1 10000C2,ESSILOR INTERNATIONAL,Europea,EF1,Call,0,0,0,100,0,100,EUR,"40,06","40,66",2022-03-18,2021-04-16,3800
21384,EA1 10000C2,AIRBUS,Europea,EA1,Call,0,0,0,100,0,100,EUR,"14,15","13,73",2022-03-18,2021-04-16,3800
21385,SM1 10000C2,SAFRAN SA,Europea,SM1,Call,0,0,0,100,0,100,EUR,"27,43","24,93",2022-03-18,2021-04-16,3800
21386,AI1 10000C2,AIR LIQUIDE,Europea,AI1,Call,0,0,0,100,0,100,EUR,"41,21","40,97",2022-03-18,2021-04-16,3800
21387,SA1 10000C2,SANOFI AVENTIS,Europea,SA1,Call,0,0,0,100,0,100,EUR,"0,72","0,69",2022-03-18,2021-04-16,3800
21388,SU1 10000C2,SU1,Europea,SU1,Call,0,0,0,100,0,100,EUR,"37,98","35,72",2022-03-18,2021-04-16,3800
21389,UL1 10000C2,UNILEVERIBAIL-RODAMCO,Europea,UL1,Call,0,0,0,100,0,100,EUR,"2,87","2,99",2022-03-18,2021-04-16,3800
21390,DG1 10000C2,VINCI,Europea,DG1,Call,0,0,0,100,0,100,EUR,5,"4,84",2022-03-18,2021-04-16,3800
21391,EF1 10000O2,ESSILOR INTERNATIONAL,Europea,EF1,Put,0,0,0,100,0,100,EUR,"1,93","1,84",2022-03-18,2021-04-16,3800
21392,EA1 10000O2,AIRBUS,Europea,EA1,Put,0,0,0,100,0,100,EUR,"10,94","11,36",2022-03-18,2021-04-16,3800
21393,SM1 10000O2,SAFRAN SA,Europea,SM1,Put,0,0,0,100,0,100,EUR,"5,35","6,12",2022-03-18,2021-04-16,3800
21394,AI1 10000O2,AIR LIQUIDE,Europea,AI1,Put,0,0,0,100,0,100,EUR,"1,14","1,17",2022-03-18,2021-04-16,3800
21395,EA1 10500C2,AIRBUS,Europea,EA1,Call,0,0,0,105,0,100,EUR,"11,83","11,45",2022-03-18,2021-04-16,3800
21396,EA1 10500O2,AIRBUS,Europea,EA1,Put,0,0,0,105,0,100,EUR,"13,65","14,11",2022-03-18,2021-04-16,3800
21397,SA1 11000O2,SANOFI AVENTIS,Europea,SA1,Put,0,0,0,110,0,100,EUR,"28,66","29,05",2022-03-18,2021-04-16,3800
21398,SU1 11000O2,SU1,Europea,SU1,Put,0,0,0,110,0,100,EUR,"3,56","4,1",2022-03-18,2021-04-16,3800
21399,DG1 11000O2,VINCI,Europea,DG1,Put,0,0,0,110,0,100,EUR,"24,93","25,66",2022-03-18,2021-04-16,3800
21400,EF1 11000C2,ESSILOR INTERNATIONAL,Europea,EF1,Call,0,0,0,110,0,100,EUR,"31,16","31,78",2022-03-18,2021-04-16,3800
21401,EA1 11000C2,AIRBUS,Europea,EA1,Call,0,0,0,110,0,100,EUR,"9,83","9,51",2022-03-18,2021-04-16,3800
21402,SM1 11000C2,SAFRAN SA,Europea,SM1,Call,0,0,0,110,0,100,EUR,"20,6","18,46",2022-03-18,2021-04-16,3800
21403,AI1 11000C2,AIR LIQUIDE,Europea,AI1,Call,0,0,0,110,0,100,EUR,"31,42","31,21",2022-03-18,2021-04-16,3800
21404,SA1 11000C2,SANOFI AVENTIS,Europea,SA1,Call,0,0,0,110,0,100,EUR,"0,21","0,2",2022-03-18,2021-04-16,3800
21405,SU1 11000C2,SU1,Europea,SU1,Call,0,0,0,110,0,100,EUR,"28,88","26,81",2022-03-18,2021-04-16,3800
21406,DG1 11000C2,VINCI,Europea,DG1,Call,0,0,0,110,0,100,EUR,"2,78","2,66",2022-03-18,2021-04-16,3800
21407,EF1 11000O2,ESSILOR INTERNATIONAL,Europea,EF1,Put,0,0,0,110,0,100,EUR,"3,24","3,17",2022-03-18,2021-04-16,3800
21408,EA1 11000O2,AIRBUS,Europea,EA1,Put,0,0,0,110,0,100,EUR,"16,68","17,2",2022-03-18,2021-04-16,3800
21409,SM1 11000O2,SAFRAN SA,Europea,SM1,Put,0,0,0,110,0,100,EUR,"8,58","9,71",2022-03-18,2021-04-16,3800
21410,AI1 11000O2,AIR LIQUIDE,Europea,AI1,Put,0,0,0,110,0,100,EUR,"2,06","2,13",2022-03-18,2021-04-16,3800
21411,SU1 11500C2,SU1,Europea,SU1,Call,0,0,0,115,0,100,EUR,"24,7","22,8",2022-03-18,2021-04-16,3800
21412,SU1 11500O2,SU1,Europea,SU1,Put,0,0,0,115,0,100,EUR,"4,67","5,31",2022-03-18,2021-04-16,3800
21413,SM1 11500C2,SAFRAN SA,Europea,SM1,Call,0,0,0,115,0,100,EUR,"17,59","15,63",2022-03-18,2021-04-16,3800
21414,SM1 11500O2,SAFRAN SA,Europea,SM1,Put,0,0,0,115,0,100,EUR,"10,61","11,91",2022-03-18,2021-04-16,3800
21415,SU1 12000O2,SU1,Europea,SU1,Put,0,0,0,120,0,100,EUR,"6,01","6,75",2022-03-18,2021-04-16,3800
21416,DG1 12000O2,VINCI,Europea,DG1,Put,0,0,0,120,0,100,EUR,"33,71","34,5",2022-03-18,2021-04-16,3800
21417,EF1 12000C2,ESSILOR INTERNATIONAL,Europea,EF1,Call,0,0,0,120,0,100,EUR,"23,1","23,67",2022-03-18,2021-04-16,3800
21418,EA1 12000C2,AIRBUS,Europea,EA1,Call,0,0,0,120,0,100,EUR,"6,67","6,47",2022-03-18,2021-04-16,3800
21419,SM1 12000C2,SAFRAN SA,Europea,SM1,Call,0,0,0,120,0,100,EUR,"15,01","13,2",2022-03-18,2021-04-16,3800
21420,AI1 12000C2,AIR LIQUIDE,Europea,AI1,Call,0,0,0,120,0,100,EUR,"22,42","22,27",2022-03-18,2021-04-16,3800
21421,SA1 12000C2,SANOFI AVENTIS,Europea,SA1,Call,0,0,0,120,0,100,EUR,"0,09","0,07",2022-03-18,2021-04-16,3800
21422,SU1 12000C2,SU1,Europea,SU1,Call,0,0,0,120,0,100,EUR,"20,87","19,1",2022-03-18,2021-04-16,3800
21423,DG1 12000C2,VINCI,Europea,DG1,Call,0,0,0,120,0,100,EUR,"1,49","1,42",2022-03-18,2021-04-16,3800
21424,SA1 12000O2,SANOFI AVENTIS,Europea,SA1,Put,0,0,0,120,0,100,EUR,"38,5","38,9",2022-03-18,2021-04-16,3800
21425,EF1 12000O2,ESSILOR INTERNATIONAL,Europea,EF1,Put,0,0,0,120,0,100,EUR,"5,34","5,18",2022-03-18,2021-04-16,3800
21426,EA1 12000O2,AIRBUS,Europea,EA1,Put,0,0,0,120,0,100,EUR,"23,58","24,22",2022-03-18,2021-04-16,3800
21427,SM1 12000O2,SAFRAN SA,Europea,SM1,Put,0,0,0,120,0,100,EUR,"13,06","14,52",2022-03-18,2021-04-16,3800
21428,AI1 12000O2,AIR LIQUIDE,Europea,AI1,Put,0,0,0,120,0,100,EUR,"3,76","3,86",2022-03-18,2021-04-16,3800
21429,SU1 13000O2,SU1,Europea,SU1,Put,0,0,0,130,0,100,EUR,"9,63","10,66",2022-03-18,2021-04-16,3800
21430,EF1 13000C2,ESSILOR INTERNATIONAL,Europea,EF1,Call,0,0,0,130,0,100,EUR,"16,11","16,59",2022-03-18,2021-04-16,3800
21431,SM1 13000C2,SAFRAN SA,Europea,SM1,Call,0,0,0,130,0,100,EUR,"10,63","9,3",2022-03-18,2021-04-16,3800
21432,AI1 13000C2,AIR LIQUIDE,Europea,AI1,Call,0,0,0,130,0,100,EUR,"14,93","14,82",2022-03-18,2021-04-16,3800
21433,SU1 13000C2,SU1,Europea,SU1,Call,0,0,0,130,0,100,EUR,"14,32","12,87",2022-03-18,2021-04-16,3800
21434,EF1 13000O2,ESSILOR INTERNATIONAL,Europea,EF1,Put,0,0,0,130,0,100,EUR,"8,41","8,16",2022-03-18,2021-04-16,3800
21435,SM1 13000O2,SAFRAN SA,Europea,SM1,Put,0,0,0,130,0,100,EUR,"18,73","20,68",2022-03-18,2021-04-16,3800
21436,AI1 13000O2,AIR LIQUIDE,Europea,AI1,Put,0,0,0,130,0,100,EUR,"6,55","6,68",2022-03-18,2021-04-16,3800
21437,SU1 14000O2,SU1,Europea,SU1,Put,0,0,0,140,0,100,EUR,"14,7","16,03",2022-03-18,2021-04-16,3800
21438,EF1 14000C2,ESSILOR INTERNATIONAL,Europea,EF1,Call,0,0,0,140,0,100,EUR,"10,49","10,88",2022-03-18,2021-04-16,3800
21439,EA1 14000C2,AIRBUS,Europea,EA1,Call,0,0,0,140,0,100,EUR,"2,98","2,93",2022-03-18,2021-04-16,3800
21440,SM1 14000C2,SAFRAN SA,Europea,SM1,Call,0,0,0,140,0,100,EUR,"7,28","6,25",2022-03-18,2021-04-16,3800
21441,AI1 14000C2,AIR LIQUIDE,Europea,AI1,Call,0,0,0,140,0,100,EUR,"9,14","9,12",2022-03-18,2021-04-16,3800
21442,SU1 14000C2,SU1,Europea,SU1,Call,0,0,0,140,0,100,EUR,"9,14","8,13",2022-03-18,2021-04-16,3800
21443,EF1 14000O2,ESSILOR INTERNATIONAL,Europea,EF1,Put,0,0,0,140,0,100,EUR,"12,81","12,51",2022-03-18,2021-04-16,3800
21444,EA1 14000O2,AIRBUS,Europea,EA1,Put,0,0,0,140,0,100,EUR,"39,99","40,78",2022-03-18,2021-04-16,3800
21445,SM1 14000O2,SAFRAN SA,Europea,SM1,Put,0,0,0,140,0,100,EUR,"25,44","27,68",2022-03-18,2021-04-16,3800
21446,AI1 14000O2,AIR LIQUIDE,Europea,AI1,Put,0,0,0,140,0,100,EUR,"10,86","11,08",2022-03-18,2021-04-16,3800
21447,SU1 15000O2,SU1,Europea,SU1,Put,0,0,0,150,0,100,EUR,"21,18","22,86",2022-03-18,2021-04-16,3800
21448,EF1 15000C2,ESSILOR INTERNATIONAL,Europea,EF1,Call,0,0,0,150,0,100,EUR,"6,45","6,67",2022-03-18,2021-04-16,3800
21449,EF1 15000O2,ESSILOR INTERNATIONAL,Europea,EF1,Put,0,0,0,150,0,100,EUR,"18,8","18,34",2022-03-18,2021-04-16,3800
21450,AI1 15000C2,AIR LIQUIDE,Europea,AI1,Call,0,0,0,150,0,100,EUR,"5,16","5,2",2022-03-18,2021-04-16,3800
21451,SU1 15000C2,SU1,Europea,SU1,Call,0,0,0,150,0,100,EUR,"5,56","4,92",2022-03-18,2021-04-16,3800
21452,AI1 15000O2,AIR LIQUIDE,Europea,AI1,Put,0,0,0,150,0,100,EUR,"16,94","17,22",2022-03-18,2021-04-16,3800
21453,EA1 16000O2,AIRBUS,Europea,EA1,Put,0,0,0,160,0,100,EUR,"58,46","59,29",2022-03-18,2021-04-16,3800
21454,EA1 16000C2,AIRBUS,Europea,EA1,Call,0,0,0,160,0,100,EUR,"1,35","1,33",2022-03-18,2021-04-16,3800
21455,SU1 16000O2,SU1,Europea,SU1,Put,0,0,0,160,0,100,EUR,"28,82","30,86",2022-03-18,2021-04-16,3800
21456,SM1 16000O2,SAFRAN SA,Europea,SM1,Put,0,0,0,160,0,100,EUR,"41,39","44,2",2022-03-18,2021-04-16,3800
21457,SU1 16000C2,SU1,Europea,SU1,Call,0,0,0,160,0,100,EUR,"3,2","2,77",2022-03-18,2021-04-16,3800
21458,AI1 16000O2,AIR LIQUIDE,Europea,AI1,Put,0,0,0,160,0,100,EUR,"24,6","24,84",2022-03-18,2021-04-16,3800
21459,EF1 16000O2,ESSILOR INTERNATIONAL,Europea,EF1,Put,0,0,0,160,0,100,EUR,"26,2","25,57",2022-03-18,2021-04-16,3800
21460,EF1 16000C2,ESSILOR INTERNATIONAL,Europea,EF1,Call,0,0,0,160,0,100,EUR,"3,72","3,88",2022-03-18,2021-04-16,3800
21461,AI1 16000C2,AIR LIQUIDE,Europea,AI1,Call,0,0,0,160,0,100,EUR,"2,76","2,76",2022-03-18,2021-04-16,3800
21462,SM1 16000C2,SAFRAN SA,Europea,SM1,Call,0,0,0,160,0,100,EUR,"3,11","2,67",2022-03-18,2021-04-16,3800
